gene,case_idx,original_count,augmented_count,num_nodes,num_edges,avg_degree
GRIN2D,9,3,15,15,28,1.8666666666666667
GRIN2D,10,4,22,22,48,2.1818181818181817
GRIN2D,11,3,12,12,22,1.8333333333333333
GRIN2D,12,3,11,11,20,1.8181818181818181
GRIN2D,13,3,12,12,22,1.8333333333333333
GRIN2D,14,3,19,19,40,2.1052631578947367
GRXCR2,0,1,10,10,22,2.2
GSS,0,2,12,12,22,1.8333333333333333
GSS,1,6,31,31,60,1.935483870967742
GSS,2,1,8,8,14,1.75
GSS,3,4,28,28,56,2.0
GSS,4,6,30,30,58,1.9333333333333333
GSS,5,2,23,23,52,2.260869565217391
GSS,6,2,12,12,22,1.8333333333333333
GSS,7,2,20,20,42,2.1
GSS,8,3,24,24,48,2.0
GSS,9,4,22,22,42,1.9090909090909092
GSS,10,2,18,18,40,2.2222222222222223
HNF1A,0,1,9,9,18,2.0
HNF1A,1,1,9,9,18,2.0
HNF1A,2,1,9,9,18,2.0
HNF1A,3,1,9,9,18,2.0
HNF1A,4,1,9,9,18,2.0
HNF1A,5,1,9,9,18,2.0
HNF1A,6,1,9,9,18,2.0
HNF1A,7,1,9,9,18,2.0
HNF1A,8,1,9,9,18,2.0
HNF1A,9,1,9,9,18,2.0
HNF1A,10,1,9,9,18,2.0
HNF1A,11,1,9,9,18,2.0
HNF1B,0,2,15,15,32,2.1333333333333333
HNF1B,1,9,47,47,106,2.25531914893617
HNF1B,2,3,18,18,34,1.8888888888888888
HNF1B,3,4,24,24,52,2.1666666666666665
HNF1B,4,3,23,23,50,2.1739130434782608
HNF1B,5,8,40,40,86,2.15
HNF1B,6,17,80,80,178,2.225
HNF1B,7,1,8,8,16,2.0
HNF1B,8,1,9,9,18,2.0
HNF1B,9,4,28,28,58,2.0714285714285716
HNF1B,10,4,30,30,66,2.2
HNF1B,11,2,17,17,36,2.1176470588235294
HNF1B,12,4,30,30,66,2.2
HOMER2,0,4,15,15,36,2.4
HOMER2,1,2,12,12,26,2.1666666666666665
HOXA1,0,5,38,38,84,2.210526315789474
HOXA1,1,1,8,8,16,2.0
HPD,0,4,34,34,72,2.1176470588235294
HPD,1,4,29,29,60,2.0689655172413794
HPD,2,8,47,47,104,2.2127659574468086
HPD,3,4,25,25,52,2.08
HPD,4,6,50,50,110,2.2
HPD,5,4,29,29,60,2.0689655172413794
HPD,6,3,23,23,48,2.0869565217391304
HPD,7,3,23,23,48,2.0869565217391304
HPD,8,12,59,59,122,2.0677966101694913
HPD,9,3,23,23,48,2.0869565217391304
HPD,10,2,22,22,46,2.090909090909091
HPD,11,14,62,62,126,2.032258064516129
HPD,12,5,27,27,56,2.074074074074074
HPD,13,6,40,40,86,2.15
HPD,14,4,21,21,40,1.9047619047619047
HPD,15,4,21,21,40,1.9047619047619047
HPD,16,9,48,48,98,2.0416666666666665
HPD,17,5,30,30,58,1.9333333333333333
HRAS,0,4,22,22,42,1.9090909090909092
HRAS,1,1,7,7,12,1.7142857142857142
HRAS,2,3,16,16,32,2.0
HRAS,3,6,39,39,80,2.051282051282051
HRAS,4,6,44,44,98,2.227272727272727
HRAS,5,9,62,62,138,2.225806451612903
HRAS,6,8,47,47,94,2.0
HRAS,7,3,15,15,28,1.8666666666666667
HRAS,8,8,33,33,64,1.9393939393939394
HRAS,9,8,33,33,64,1.9393939393939394
KLF10,0,1,8,8,14,1.75
KLF10,1,1,8,8,14,1.75
KLF10,2,1,8,8,14,1.75
KLF10,3,1,8,8,14,1.75
KLF10,4,1,8,8,14,1.75
KLF10,5,1,8,8,14,1.75
KLF11,0,5,29,29,60,2.0689655172413794
KRAS,0,8,46,46,92,2.0
KRAS,1,8,42,42,84,2.0
KRAS,2,9,52,52,106,2.0384615384615383
KRAS,3,9,59,59,126,2.135593220338983
KRAS,4,9,53,53,108,2.0377358490566038
KRAS,5,11,63,63,134,2.126984126984127
KRAS,6,20,122,122,272,2.2295081967213113
KRAS,7,12,66,66,144,2.1818181818181817
KRAS,8,6,30,30,60,2.0
KRAS,9,5,28,28,58,2.0714285714285716
KRAS,10,10,67,67,148,2.208955223880597
KRAS,11,8,60,60,132,2.2
KRAS,12,5,31,31,62,2.0
KRAS,13,3,14,14,28,2.0
KRAS,14,10,59,59,122,2.0677966101694913
KRAS,15,12,69,69,148,2.1449275362318843
KRAS,16,6,31,31,62,2.0
KRAS,17,8,57,57,124,2.175438596491228
KRAS,18,7,45,45,98,2.1777777777777776
KRAS,19,1,7,7,12,1.7142857142857142
KRAS,20,4,24,24,48,2.0
LZTR1,0,2,15,15,32,2.1333333333333333
LZTR1,1,10,49,49,104,2.122448979591837
LZTR1,2,6,30,30,64,2.1333333333333333
LZTR1,3,12,82,82,180,2.1951219512195124
LZTR1,4,1,8,8,14,1.75
LZTR1,5,4,28,28,56,2.0
LZTR1,6,4,24,24,48,2.0
LZTR1,7,9,60,60,132,2.2
LZTR1,8,8,53,53,112,2.1132075471698113
LZTR1,9,4,26,26,50,1.9230769230769231
LZTR1,10,13,72,72,158,2.1944444444444446
LZTR1,11,3,18,18,34,1.8888888888888888
LZTR1,12,2,12,12,24,2.0
LZTR1,13,16,97,97,212,2.185567010309278
LZTR1,14,6,37,37,78,2.108108108108108
LZTR1,15,3,22,22,42,1.9090909090909092
LZTR1,16,3,22,22,42,1.9090909090909092
LZTR1,17,8,39,39,76,1.9487179487179487
LZTR1,18,1,8,8,14,1.75
LZTR1,19,3,20,20,38,1.9
LZTR1,20,4,26,26,52,2.0
LZTR1,21,7,47,47,96,2.0425531914893615
LZTR1,22,18,99,99,216,2.1818181818181817
MAP2K1,0,3,21,21,44,2.0952380952380953
MAP2K1,1,1,6,6,12,2.0
MAP2K1,2,9,51,51,110,2.156862745098039
MAP2K1,3,2,11,11,20,1.8181818181818181
MAP2K1,5,11,59,59,122,2.0677966101694913
MAP2K1,6,12,68,68,142,2.088235294117647
MAP2K1,7,4,20,20,40,2.0
MAP2K1,8,9,61,61,130,2.1311475409836067
MAP2K1,9,10,54,54,114,2.111111111111111
MAP2K1,10,5,36,36,76,2.111111111111111
MAP2K1,11,9,51,51,106,2.0784313725490198
MAP2K1,12,11,53,53,104,1.9622641509433962
MAP2K1,13,11,62,62,130,2.096774193548387
MAP2K1,14,5,31,31,66,2.129032258064516
MAP2K1,15,15,87,87,190,2.1839080459770117
MAP2K2,0,5,30,30,62,2.066666666666667
MAP2K2,1,9,42,42,84,2.0
MAP2K2,2,12,72,72,162,2.25
MAP2K2,3,8,53,53,116,2.188679245283019
MAP2K2,4,9,31,31,62,2.0
MAT1A,0,3,19,19,40,2.1052631578947367
MAT1A,1,1,12,12,24,2.0
MAT1A,2,2,19,19,40,2.1052631578947367
MAT1A,3,2,17,17,34,2.0
MAT1A,4,1,12,12,24,2.0
MAT1A,5,1,12,12,24,2.0
MAT1A,6,2,16,16,32,2.0
MAT1A,7,1,12,12,24,2.0
MAT1A,8,2,17,17,34,2.0
MAT1A,9,1,12,12,24,2.0
MAT1A,10,1,12,12,24,2.0
MAT1A,11,1,12,12,24,2.0
MAT1A,12,1,12,12,24,2.0
MAT1A,13,1,12,12,24,2.0
MAT1A,14,1,12,12,24,2.0
MAT1A,15,1,12,12,24,2.0
MAT1A,16,1,12,12,24,2.0
MBD5,0,3,16,16,32,2.0
MBD5,1,4,16,16,32,2.0
MBD5,2,4,19,19,36,1.894736842105263
MBD5,3,1,7,7,14,2.0
MBD5,4,2,8,8,16,2.0
MBD5,5,1,9,9,16,1.7777777777777777
MBD5,6,3,16,16,34,2.125
MBD5,7,6,29,29,62,2.1379310344827585
MBD5,8,6,24,24,52,2.1666666666666665
MBD5,9,2,9,9,18,2.0
MIR96,0,5,16,16,38,2.375
MIR96,1,1,7,7,12,1.7142857142857142
MIR96,2,2,11,11,22,2.0
MMACHC,0,4,31,31,64,2.064516129032258
MMACHC,1,17,89,89,202,2.269662921348315
MMACHC,2,2,20,20,42,2.1
MMACHC,3,7,47,47,98,2.0851063829787235
MMACHC,4,4,30,30,62,2.066666666666667
MMACHC,5,10,62,62,134,2.161290322580645
MMACHC,6,3,25,25,52,2.08
MMUT,0,6,37,37,80,2.1621621621621623
MMUT,1,1,15,15,32,2.1333333333333333
MMUT,2,1,15,15,32,2.1333333333333333
MMUT,3,1,15,15,32,2.1333333333333333
MMUT,4,6,38,38,82,2.1578947368421053
MMUT,5,1,15,15,32,2.1333333333333333
MMUT,6,10,50,50,104,2.08
MMUT,7,1,15,15,32,2.1333333333333333
MMUT,8,1,15,15,32,2.1333333333333333
MMUT,9,1,15,15,32,2.1333333333333333
MMUT,10,6,37,37,80,2.1621621621621623
MMUT,11,1,15,15,32,2.1333333333333333
MMUT,12,5,26,26,54,2.076923076923077
MMUT,13,1,15,15,32,2.1333333333333333
MRAS,0,1,6,6,10,1.6666666666666667
MRAS,1,9,38,38,80,2.1052631578947367
MRAS,2,3,17,17,34,2.0
MRAS,3,13,75,75,160,2.1333333333333333
MRAS,4,11,46,46,94,2.0434782608695654
MSRB3,0,1,6,6,10,1.6666666666666667
MSRB3,1,1,7,7,12,1.7142857142857142
MSRB3,2,1,6,6,10,1.6666666666666667
MSRB3,3,1,6,6,10,1.6666666666666667
MYH14,0,1,10,10,22,2.2
MYH14,1,3,14,14,32,2.2857142857142856
MYH14,2,3,14,14,32,2.2857142857142856
MYH14,3,1,10,10,22,2.2
MYH14,4,2,11,11,20,1.8181818181818181
MYLK2,0,1,8,8,14,1.75
MYLK2,1,1,8,8,14,1.75
MYO18B,0,15,89,89,200,2.247191011235955
MYO18B,1,22,118,118,264,2.23728813559322
MYO18B,2,12,69,69,152,2.2028985507246377
MYO18B,3,20,112,112,262,2.3392857142857144
MYO18B,4,5,24,24,46,1.9166666666666667
MYO18B,5,21,85,85,196,2.3058823529411763
MYO18B,6,4,26,26,56,2.1538461538461537
MYO18B,7,11,77,77,176,2.2857142857142856
MYO18B,8,17,101,101,216,2.1386138613861387
MYO18B,9,1,6,6,10,1.6666666666666667
MYO18B,10,34,162,162,374,2.308641975308642
MYOM1,0,1,8,8,14,1.75
MYOM1,1,1,8,8,14,1.75
MYOM1,2,1,3,3,4,1.3333333333333333
MYOM1,3,1,3,3,4,1.3333333333333333
MYOM1,4,1,8,8,14,1.75
MYOM1,5,1,3,3,4,1.3333333333333333
MYOM1,6,1,8,8,14,1.75
MYOM1,7,1,8,8,14,1.75
MYOM1,8,2,12,12,24,2.0
MYOM1,9,1,8,8,14,1.75
MYOM1,10,2,15,15,28,1.8666666666666667
MYOZ2,0,4,18,18,36,2.0
MYOZ2,1,1,8,8,14,1.75
MYOZ2,2,1,9,9,18,2.0
MYOZ2,3,5,19,19,40,2.1052631578947367
MYOZ2,4,2,12,12,24,2.0
MYOZ2,5,3,14,14,28,2.0
MYOZ2,6,1,8,8,14,1.75
NADK2,0,9,55,55,124,2.2545454545454544
NADK2,1,7,53,53,116,2.188679245283019
NADK2,2,6,38,38,74,1.9473684210526316
NAGS,0,5,27,27,52,1.9259259259259258
NAGS,1,6,32,32,64,2.0
NAGS,2,5,23,23,44,1.9130434782608696
NAGS,3,3,17,17,32,1.8823529411764706
NAGS,4,1,6,6,10,1.6666666666666667
NAGS,5,3,17,17,32,1.8823529411764706
NAGS,6,3,17,17,32,1.8823529411764706
NAGS,7,7,44,44,92,2.090909090909091
NAGS,8,1,12,12,24,2.0
NAGS,9,1,6,6,10,1.6666666666666667
NAGS,10,3,17,17,32,1.8823529411764706
NBN,0,5,35,35,78,2.2285714285714286
NBN,1,5,35,35,78,2.2285714285714286
NBN,2,6,51,51,112,2.196078431372549
NBN,3,5,35,35,78,2.2285714285714286
NBN,4,5,35,35,78,2.2285714285714286
NBN,5,5,35,35,78,2.2285714285714286
NBN,6,7,41,41,90,2.1951219512195124
NBN,7,5,35,35,78,2.2285714285714286
NF1,0,2,27,27,66,2.4444444444444446
NF1,1,4,46,46,112,2.4347826086956523
NF1,2,2,27,27,66,2.4444444444444446
NF1,3,2,27,27,66,2.4444444444444446
NF1,4,5,47,47,116,2.4680851063829787
NF1,5,4,40,40,100,2.5
NF1,6,3,42,42,106,2.5238095238095237
NF1,7,2,27,27,66,2.4444444444444446
NF1,8,2,27,27,66,2.4444444444444446
NF1,9,2,27,27,66,2.4444444444444446
NF1,10,3,44,44,110,2.5
NLGN3,0,1,9,9,16,1.7777777777777777
NLGN3,1,2,12,12,24,2.0
NLGN3,2,2,12,12,24,2.0
NLGN3,3,2,11,11,20,1.8181818181818181
NLGN3,4,4,27,27,56,2.074074074074074
NLGN3,5,9,52,52,116,2.230769230769231
NLGN3,6,1,8,8,14,1.75
NLGN4X,0,4,26,26,56,2.1538461538461537
NLGN4X,1,1,9,9,16,1.7777777777777777
NLGN4X,2,1,9,9,16,1.7777777777777777
NLGN4X,3,1,9,9,16,1.7777777777777777
NLGN4X,4,2,19,19,40,2.1052631578947367
NRAS,0,4,31,31,66,2.129032258064516
NRAS,1,3,15,15,30,2.0
NRAS,2,11,72,72,154,2.138888888888889
NRAS,3,8,45,45,90,2.0
NRAS,4,10,57,57,120,2.1052631578947367
NRAS,5,7,46,46,100,2.1739130434782608
NRAS,6,7,30,30,58,1.9333333333333333
NRAS,7,14,83,83,182,2.1927710843373496
NRAS,8,5,29,29,60,2.0689655172413794
NRAS,9,3,25,25,52,2.08
NRAS,10,3,18,18,36,2.0
NRAS,11,3,26,26,58,2.230769230769231
NRAS,12,1,6,6,12,2.0
NRAS,13,1,7,7,12,1.7142857142857142
NSDHL,0,4,30,30,66,2.2
NSDHL,1,7,46,46,104,2.260869565217391
OAT,0,2,14,14,26,1.8571428571428572
OAT,1,1,10,10,18,1.8
OAT,2,1,10,10,18,1.8
OAT,3,2,13,13,24,1.8461538461538463
OAT,4,1,9,9,16,1.7777777777777777
OAT,5,1,10,10,18,1.8
OAT,6,1,8,8,14,1.75
OAT,7,1,10,10,18,1.8
OAT,8,2,14,14,26,1.8571428571428572
P2RX2,0,3,11,11,22,2.0
P2RX2,1,2,10,10,20,2.0
PCDH19,0,2,8,8,16,2.0
PCDH19,1,1,5,5,8,1.6
PCDH19,2,2,8,8,16,2.0
PCDH19,3,2,8,8,16,2.0
PCDH19,4,1,5,5,8,1.6
PCDH19,5,1,5,5,8,1.6
PCDH19,6,2,8,8,16,2.0
PCDH19,7,2,8,8,16,2.0
PCDH19,8,2,8,8,16,2.0
PCDH19,9,2,8,8,16,2.0
PCDH19,10,2,8,8,16,2.0
PEX1,0,2,8,8,14,1.75
PEX1,1,3,29,29,62,2.1379310344827585
PEX1,2,2,23,23,50,2.1739130434782608
PEX1,3,2,8,8,14,1.75
PEX1,4,6,37,37,80,2.1621621621621623
PEX1,5,2,23,23,50,2.1739130434782608
PEX1,6,10,56,56,114,2.0357142857142856
PEX19,0,19,101,101,220,2.1782178217821784
PEX19,1,9,39,39,84,2.1538461538461537
PEX19,2,26,123,123,264,2.1463414634146343
PMS2,0,4,42,42,102,2.4285714285714284
PMS2,1,5,47,47,114,2.425531914893617
PMS2,2,4,30,30,68,2.2666666666666666
PMS2,3,4,39,39,100,2.5641025641025643
PMS2,4,3,32,32,80,2.5
PMS2,5,2,27,27,62,2.2962962962962963
PPP1CB,0,6,35,35,70,2.0
PPP1CB,1,5,25,25,48,1.92
PPP1CB,2,8,56,56,118,2.107142857142857
PPP1CB,3,6,40,40,84,2.1
PPP1CB,4,6,36,36,70,1.9444444444444444
PPP1CB,5,4,19,19,36,1.894736842105263
PPP1CB,6,5,29,29,58,2.0
PPP1CB,7,8,44,44,86,1.9545454545454546
PPP1CB,8,5,29,29,56,1.9310344827586208
PPP1CB,9,7,64,64,148,2.3125
PPP1CB,10,1,12,12,22,1.8333333333333333
PPP1CB,11,2,16,16,32,2.0
PPP1CB,12,3,21,21,44,2.0952380952380953
PPP1CB,13,6,39,39,82,2.1025641025641026
PSAT1,0,17,85,85,194,2.2823529411764705
PSAT1,1,25,116,116,266,2.293103448275862
PSAT1,2,10,63,63,140,2.2222222222222223
PSAT1,3,8,48,48,102,2.125
PSAT1,4,19,94,94,208,2.2127659574468086
PSAT1,5,17,88,88,202,2.2954545454545454
PSAT1,6,12,75,75,168,2.24
PSAT1,7,16,84,84,192,2.2857142857142856
PSAT1,8,15,80,80,186,2.325
PSAT1,9,19,112,112,274,2.4464285714285716
PSAT1,10,16,96,96,212,2.2083333333333335
PSAT1,11,13,93,93,222,2.3870967741935485
PSAT1,12,19,123,123,302,2.4552845528455283
PTPN11,0,4,22,22,44,2.0
PTPN11,1,4,22,22,44,2.0
PTPN11,2,11,66,66,142,2.1515151515151514
PTPN11,3,4,22,22,44,2.0
PTPN11,4,4,22,22,44,2.0
PTPN11,5,24,132,132,306,2.3181818181818183
PTPN11,6,9,55,55,120,2.1818181818181817
PTPN11,7,5,26,26,54,2.076923076923077
PTPN11,8,14,68,68,140,2.0588235294117645
PTPN11,9,4,27,27,58,2.1481481481481484
PTPN11,10,3,22,22,44,2.0
PTPN11,11,4,26,26,52,2.0
PTPN11,12,4,25,25,50,2.0
PTPN11,13,3,20,20,40,2.0
PTPN11,14,5,28,28,58,2.0714285714285716
PTPN11,15,4,28,28,58,2.0714285714285716
PTPN11,16,6,49,49,112,2.2857142857142856
PTPN11,17,2,16,16,32,2.0
PTPN11,18,9,54,54,116,2.1481481481481484
PTPN11,19,3,21,21,42,2.0
PTPN11,20,8,36,36,74,2.0555555555555554
PTPN11,21,6,34,34,70,2.0588235294117645
PTPN11,22,4,28,28,60,2.142857142857143
PTPN11,23,4,27,27,56,2.074074074074074
PTS,0,6,35,35,68,1.9428571428571428
PTS,1,1,11,11,20,1.8181818181818181
PTS,2,5,29,29,60,2.0689655172413794
PTS,3,1,11,11,20,1.8181818181818181
PTS,4,1,8,8,14,1.75
PTS,5,3,22,22,44,2.0
PTS,6,1,11,11,20,1.8181818181818181
PTS,7,3,22,22,42,1.9090909090909092
RAB39B,0,1,7,7,14,2.0
RAB39B,1,2,17,17,36,2.1176470588235294
RAB39B,2,3,20,20,42,2.1
RAB39B,3,2,10,10,20,2.0
RAB39B,4,2,10,10,20,2.0
RAB39B,5,3,12,12,24,2.0
RAF1,0,4,32,32,66,2.0625
RAF1,2,7,44,44,90,2.0454545454545454
RAF1,3,5,31,31,66,2.129032258064516
RAF1,4,8,55,55,116,2.109090909090909
RAF1,5,3,18,18,36,2.0
RAF1,6,6,41,41,86,2.097560975609756
RAF1,7,9,57,57,118,2.0701754385964914
RAF1,8,2,13,13,26,2.0
RAF1,9,2,21,21,44,2.0952380952380953
RAF1,11,6,32,32,64,2.0
RAF1,12,12,72,72,158,2.1944444444444446
RAF1,13,11,63,63,134,2.126984126984127
RAF1,14,6,44,44,92,2.090909090909091
RAF1,15,5,37,37,76,2.054054054054054
RAF1,16,10,54,54,112,2.074074074074074
RAF1,17,10,60,60,128,2.1333333333333333
RASA2,0,2,11,11,22,2.0
RASA2,1,2,12,12,24,2.0
RASA2,2,4,27,27,60,2.2222222222222223
RIT1,0,9,58,58,128,2.206896551724138
RIT1,1,10,61,61,124,2.0327868852459017
RIT1,2,5,32,32,66,2.0625
RIT1,3,7,39,39,78,2.0
RIT1,4,6,43,43,88,2.046511627906977
RIT1,5,3,26,26,52,2.0
RIT1,6,4,32,32,64,2.0
RIT1,7,1,7,7,12,1.7142857142857142
RIT1,8,1,6,6,12,2.0
RIT1,9,5,36,36,76,2.111111111111111
RIT1,10,7,40,40,84,2.1
RIT1,11,6,33,33,70,2.121212121212121
RIT1,12,3,28,28,64,2.2857142857142856
RIT1,13,4,25,25,52,2.08
RIT1,14,1,6,6,12,2.0
RIT1,15,1,12,12,24,2.0
RIT1,16,4,23,23,46,2.0
RIT1,17,4,28,28,54,1.9285714285714286
RIT1,18,4,28,28,54,1.9285714285714286
RRAS,0,9,73,73,162,2.219178082191781
RRAS,1,3,32,32,68,2.125
SARDH,0,2,20,20,40,2.0
SARDH,1,3,25,25,50,2.0
SBDS,0,5,39,39,90,2.3076923076923075
SBDS,1,8,36,36,80,2.2222222222222223
SBDS,2,2,12,12,22,1.8333333333333333
SBDS,3,3,28,28,66,2.357142857142857
SBDS,4,4,28,28,64,2.2857142857142856
SBDS,5,2,12,12,22,1.8333333333333333
SBDS,6,2,12,12,22,1.8333333333333333
SBDS,7,2,9,9,16,1.7777777777777777
SCN9A,0,1,8,8,14,1.75
SCN9A,1,1,8,8,14,1.75
SCN9A,2,1,8,8,14,1.75
SCN9A,3,1,8,8,14,1.75
SCN9A,4,2,9,9,16,1.7777777777777777
SCN9A,5,1,8,8,14,1.75
SCN9A,6,2,9,9,16,1.7777777777777777
SCN9A,7,1,8,8,14,1.75
SCN9A,8,2,9,9,16,1.7777777777777777
SCN9A,9,1,6,6,10,1.6666666666666667
SCN9A,10,3,17,17,44,2.588235294117647
SCN9A,11,4,21,21,44,2.0952380952380953
SCN9A,12,3,16,16,34,2.125
SERPINB6,0,2,10,10,22,2.2
SERPINB6,1,2,12,12,28,2.3333333333333335
SHOC2,0,12,74,74,156,2.108108108108108
SHOC2,1,11,66,66,144,2.1818181818181817
SHOC2,2,11,65,65,140,2.1538461538461537
SHOC2,3,24,135,135,300,2.2222222222222223
SHOC2,4,15,86,86,180,2.0930232558139537
SHOC2,5,13,69,69,144,2.0869565217391304
SHOC2,6,4,29,29,60,2.0689655172413794
SLC1A1,0,4,27,27,54,2.0
SLC1A1,1,2,16,16,32,2.0
SLC25A15,0,7,27,27,52,1.9259259259259258
SLC25A15,1,3,24,24,50,2.0833333333333335
SLC25A15,2,5,25,25,52,2.08
SLC25A15,3,3,18,18,38,2.111111111111111
SLC25A15,4,7,32,32,64,2.0
SLC25A15,5,5,29,29,64,2.206896551724138
SLC25A15,6,3,17,17,32,1.8823529411764706
SLC25A15,7,4,24,24,48,2.0
SLC25A15,8,3,18,18,34,1.8888888888888888
SLC25A15,9,5,24,24,46,1.9166666666666667
SLC25A15,10,2,13,13,24,1.8461538461538463
SLC25A15,11,8,30,30,58,1.9333333333333333
SLC26A5,0,1,9,9,18,2.0
SLC26A5,1,1,6,6,10,1.6666666666666667
SLC3A1,0,1,13,13,26,2.0
SLC3A1,1,1,13,13,26,2.0
SLC3A1,2,5,23,23,46,2.0
SLC3A1,3,1,13,13,26,2.0
SLC3A1,4,4,19,19,38,2.0
SLC3A1,5,1,13,13,26,2.0
SLC3A1,6,1,13,13,26,2.0
SLC3A1,7,2,14,14,28,2.0
SLC3A1,8,6,28,28,58,2.0714285714285716
SLC3A1,9,2,14,14,28,2.0
SLC3A1,10,4,19,19,38,2.0
SLC52A2,0,5,29,29,60,2.0689655172413794
SLC52A2,1,2,13,13,24,1.8461538461538463
SLC52A2,2,5,29,29,60,2.0689655172413794
SLC52A2,3,2,15,15,30,2.0
SLC52A2,4,4,32,32,74,2.3125
SLC52A2,5,6,46,46,104,2.260869565217391
SLC52A2,6,4,23,23,48,2.0869565217391304
SLC52A2,7,3,18,18,36,2.0
SLC52A2,8,3,19,19,38,2.0
SLC52A2,9,6,32,32,72,2.25
SLC52A2,10,3,20,20,40,2.0
SLC52A2,11,4,30,30,68,2.2666666666666666
SLC52A2,12,2,14,14,28,2.0
SLC52A2,13,5,27,27,52,1.9259259259259258
SLC52A2,14,2,13,13,24,1.8461538461538463
SLC52A3,0,2,8,8,14,1.75
SLC52A3,1,2,13,13,28,2.1538461538461537
SLC52A3,2,1,9,9,16,1.7777777777777777
SLC52A3,3,1,7,7,12,1.7142857142857142
SLC52A3,4,8,55,55,122,2.2181818181818183
SLC52A3,5,1,10,10,22,2.2
SLC52A3,6,2,25,25,56,2.24
SLC52A3,7,1,6,6,10,1.6666666666666667
SLC52A3,8,1,8,8,14,1.75
SLC52A3,9,1,9,9,16,1.7777777777777777
SLC52A3,10,1,10,10,22,2.2
SLC52A3,11,1,7,7,12,1.7142857142857142
SLC52A3,12,1,10,10,20,2.0
SLC6A4,0,1,8,8,14,1.75
SLC6A8,0,2,12,12,26,2.1666666666666665
SLC6A8,1,1,8,8,16,2.0
SLC6A8,2,7,33,33,66,2.0
SLC6A8,3,2,8,8,14,1.75
SLC6A8,4,7,49,49,124,2.5306122448979593
SLC6A8,5,3,19,19,42,2.210526315789474
SLC6A8,6,3,17,17,34,2.0
SLC6A8,7,4,19,19,42,2.210526315789474
SLC6A8,8,4,20,20,44,2.2
SLC6A8,9,4,14,14,28,2.0
SLC6A8,10,12,44,44,92,2.090909090909091
SLC7A9,0,1,13,13,26,2.0
SLC7A9,1,5,23,23,46,2.0
SLC7A9,2,2,17,17,34,2.0
SLC7A9,3,5,23,23,46,2.0
SLC7A9,4,5,23,23,46,2.0
SLC7A9,5,5,23,23,46,2.0
SLC7A9,6,1,13,13,26,2.0
SLC7A9,7,1,13,13,26,2.0
SLC7A9,8,5,23,23,46,2.0
SLC7A9,9,2,17,17,34,2.0
SLC7A9,10,5,23,23,46,2.0
SLC7A9,11,2,17,17,34,2.0
SMC1A,0,2,12,12,22,1.8333333333333333
SMC1A,1,2,12,12,22,1.8333333333333333
SMC1A,2,1,8,8,16,2.0
SMC1A,3,2,12,12,22,1.8333333333333333
SMC1A,4,1,6,6,10,1.6666666666666667
SMC1A,5,1,8,8,14,1.75
SMC1A,6,1,6,6,10,1.6666666666666667
SMC1A,7,1,8,8,16,2.0
SMC1A,8,2,12,12,22,1.8333333333333333
SMC1A,9,2,12,12,22,1.8333333333333333
SMC1A,10,2,12,12,24,2.0
SMC1A,11,2,12,12,22,1.8333333333333333
SMC1A,12,1,8,8,16,2.0
SMC1A,13,1,8,8,16,2.0
SMC1A,14,2,12,12,22,1.8333333333333333
SMC1A,15,2,12,12,22,1.8333333333333333
SMC1A,16,2,7,7,12,1.7142857142857142
SOS1,0,2,10,10,20,2.0
SOS1,1,4,23,23,46,2.0
SOS1,2,2,13,13,24,1.8461538461538463
SOS1,3,1,6,6,10,1.6666666666666667
SOS1,4,7,34,34,68,2.0
SOS1,5,7,36,36,72,2.0
SOS1,6,5,37,37,80,2.1621621621621623
SOS1,7,3,20,20,42,2.1
SOS1,8,3,16,16,32,2.0
SOS1,9,4,26,26,54,2.076923076923077
SOS1,10,4,17,17,32,1.8823529411764706
SOS1,11,6,54,54,120,2.2222222222222223
SOS1,12,11,64,64,140,2.1875
SOS1,13,11,65,65,138,2.123076923076923
SOS2,0,10,49,49,108,2.204081632653061
SOS2,1,8,52,52,112,2.1538461538461537
SOS2,2,9,46,46,96,2.0869565217391304
SOS2,3,11,63,63,128,2.0317460317460316
SOS2,4,19,84,84,176,2.0952380952380953
SOS2,5,9,55,55,112,2.036363636363636
SOS2,6,20,88,88,186,2.1136363636363638
SOS2,7,13,68,68,142,2.088235294117647
SOS2,8,21,95,95,206,2.168421052631579
SPTAN1,0,6,39,39,90,2.3076923076923075
SPTAN1,1,6,41,41,92,2.2439024390243905
SPTAN1,2,7,44,44,98,2.227272727272727
SPTAN1,3,9,54,54,120,2.2222222222222223
SPTAN1,4,5,34,34,72,2.1176470588235294
SPTAN1,5,1,9,9,18,2.0
SPTAN1,6,1,9,9,18,2.0
STAC3,0,19,104,104,242,2.326923076923077
STAC3,1,16,66,66,142,2.1515151515151514
STAC3,2,28,135,135,306,2.2666666666666666
STAC3,3,17,75,75,166,2.2133333333333334
STAC3,4,18,82,82,180,2.1951219512195124
STAC3,5,25,114,114,250,2.192982456140351
STAC3,6,2,20,20,44,2.2
STAC3,7,24,109,109,232,2.128440366972477
STAC3,8,7,41,41,86,2.097560975609756
STAC3,9,15,55,55,118,2.1454545454545455
STAC3,10,3,21,21,46,2.1904761904761907
STAC3,11,13,60,60,128,2.1333333333333333
STAC3,12,11,46,46,98,2.130434782608696
STAC3,13,15,56,56,118,2.107142857142857
STAC3,14,21,81,81,176,2.1728395061728394
STAC3,15,19,71,71,160,2.2535211267605635
