GENE,PHENOTYPES,RANK,SCORE
WDR62,"HP:0001166,HP:0002608,HP:0002970,HP:0002079,HP:0010864,HP:0000252,HP:0001302",1,-35.73988342285156
WDR62,"HP:0000414,HP:0010864,HP:0000252,HP:0000347,HP:0001302",1,-21.950942993164062
WDR62,"HP:0001273,HP:0002197,HP:0002342,HP:0000252,HP:0001270,HP:0001302",1,-23.2836971282959
WDR72,HP:0004916,1033,-34.922603607177734
WFS1,"HP:0008573,HP:0012713",2,-11.811285972595215
WFS1,"HP:0008573,HP:0008504",6,-18.42691421508789
WFS1,"HP:0011474,HP:0000648,HP:0000408",1,-13.610509872436523
WFS1,"HP:0011474,HP:0000408,HP:0005978",1,-15.566831588745117
WFS1,"HP:0000648,HP:0000399",3,-14.497588157653809
WFS1,"HP:0011474,HP:0008573,HP:0011476",3,-14.59151554107666
WFS1,"HP:0008573,HP:0001730",2,-9.950182914733887
WFS1,"HP:0000648,HP:0000399,HP:0000407",3,-14.497586250305176
WFS1,"HP:0011474,HP:0000648",1,-11.288128852844238
WFS1,HP:0008573,1,-7.102630615234375
WFS1,"HP:0005101,HP:0008573",5,-13.1107759475708
WFS1,"HP:0011474,HP:0000648",1,-11.288128852844238
WFS1,HP:0008573,1,-7.102630615234375
WFS1,"HP:0008527,HP:0000648,HP:0011476",3,-19.328304290771484
WFS1,"HP:0008573,HP:0001730",2,-9.950182914733887
WFS1,HP:0008573,1,-7.102630615234375
WFS1,"HP:0011474,HP:0000648,HP:0000408,HP:0008625",1,-17.17673683166504
WFS1,"HP:0008573,HP:0012712",7,-13.430731773376465
WFS1,"HP:0008573,HP:0001730",2,-9.950182914733887
WFS1,"HP:0001138,HP:0001730",1,-15.558623313903809
WFS1,"HP:0000648,HP:0009830,HP:0100651",1,-14.205490112304688
WFS1,"HP:0000648,HP:0100651",1,-10.821124076843262
WFS1,"HP:0000648,HP:0009830,HP:0100651",1,-14.205490112304688
WFS1,"HP:0000648,HP:0100651",1,-10.821125030517578
WFS1,"HP:0000648,HP:0100651",1,-10.821124076843262
WFS1,"HP:0000648,HP:0100651",1,-10.821124076843262
WFS1,"HP:0000873,HP:0001757,HP:0000648,HP:0100651",1,-19.973369598388672
WIPF1,"HP:0025085,HP:0032218,HP:0030374,HP:0030253,HP:0001263,HP:0010702,HP:0006515,HP:0031692",1,-44.70048141479492
WIPF1,"HP:0025085,HP:0005415,HP:0006515,HP:0032247,HP:0002719,HP:0001873",1,-32.66836929321289
WIPF1,"HP:0031379,HP:0040089,HP:0200119,HP:0010976,HP:0045080,HP:0005415,HP:0000964,HP:0011227,HP:0001508,HP:0005435,HP:0003212,HP:0000155,HP:0033700,HP:0002719,HP:0012178,HP:0002098,HP:0001873",1,-56.04018783569336
WNK1,HP:0000763,4,-5.858333587646484
WNK1,HP:0000763,4,-5.858333587646484
WNK1,HP:0000763,4,-5.858333587646484
WNK1,HP:0000763,4,-5.858333587646484
WNK1,HP:0000763,4,-5.858333587646484
WNT10A,HP:0000982,55,-6.6668806076049805
WNT10A,"HP:0009804,HP:0008070,HP:0002299,HP:0001816,HP:0000958",1,-21.951183319091797
WNT10A,"HP:0006481,HP:0002209",1,-13.903108596801758
WNT10A,"HP:0006481,HP:0000958,HP:0010765,HP:0007556",1,-15.454771041870117
WNT10A,"HP:0006481,HP:0002209",1,-13.903108596801758
WNT10A,"HP:0000958,HP:0008070",3,-9.204658508300781
WNT10A,"HP:0010604,HP:0000982,HP:0200141,HP:0006349,HP:0007410,HP:0007468",1,-42.3338737487793
WNT10A,"HP:0006481,HP:0002209,HP:0002231,HP:0000535,HP:0040055,HP:0000958,HP:0010765,HP:0007556",1,-31.59587860107422
WRN,"HP:0000519,HP:0005177,HP:0007618,HP:0005978",1,-24.372041702270508
WRN,"HP:0000519,HP:0005177,HP:0007618,HP:0005978",1,-24.372041702270508
WRN,"HP:0000519,HP:0005177,HP:0007618,HP:0005978",1,-24.372041702270508
WRN,"HP:0000519,HP:0005177,HP:0007618,HP:0005978",1,-24.372041702270508
WRN,"HP:0000519,HP:0002669,HP:0005177,HP:0007618,HP:0005978",1,-29.37842559814453
WT1,"HP:0000028,HP:0002667,HP:0007687",1,-19.470901489257812
WT1,"HP:0000028,HP:0002667,HP:0007687",1,-19.47089958190918
WT1,HP:0002667,9,-9.741455078125
WT1,HP:0002667,9,-9.741455078125
WT1,"HP:0000028,HP:0000047,HP:0002667",5,-13.566390991210938
WT1,HP:0002667,9,-9.741455078125
WT1,"HP:0000868,HP:0002667",3,-13.985942840576172
WT1,"HP:0000028,HP:0000047,HP:0002667",5,-13.566390991210938
WT1,"HP:0000097,HP:0000133,HP:0000100,HP:0000093,HP:0000083",2,-24.891822814941406
WT1,"HP:0000078,HP:0002667,HP:0000083",1,-12.886819839477539
WT1,"HP:0000062,HP:0000112",1,-11.918350219726562
WT1,"HP:0002667,HP:0000112",1,-13.789239883422852
WT1,"HP:0000078,HP:0002667,HP:0000083",1,-12.886819839477539
WT1,"HP:0000078,HP:0002667,HP:0000083",1,-12.886819839477539
WT1,"HP:0000776,HP:0000105,HP:0000037",1,-23.300901412963867
WT1,"HP:0000078,HP:0002667,HP:0000083",1,-12.886819839477539
WT1,"HP:0000037,HP:0000112",1,-12.149879455566406
WT1,"HP:0002667,HP:0000112",1,-13.789239883422852
WWOX,"HP:0001251,HP:0001249",251,-7.974520206451416
WWOX,"HP:0001263,HP:0000252,HP:0001257",94,-11.983311653137207
WWOX,"HP:0001263,HP:0001276,HP:0001252,HP:0000252",141,-13.172301292419434
WWOX,"HP:0001263,HP:0001252,HP:0000252",220,-11.760847091674805
WWOX,"HP:0002120,HP:0001522,HP:0001510,HP:0000252,HP:0000488,HP:0001250",3,-30.67616844177246
WWOX,"HP:0001251,HP:0001249",251,-7.974520206451416
WWOX,"HP:0001263,HP:0001276,HP:0001252,HP:0000252",141,-13.172300338745117
XPA,"HP:0000992,HP:0008069",7,-8.226485252380371
XPA,"HP:0000992,HP:0008069",7,-8.226485252380371
XPA,"HP:0000992,HP:0008069",7,-8.226484298706055
XPA,"HP:0000992,HP:0008069",7,-8.226485252380371
XPA,"HP:0000992,HP:0008069",7,-8.226485252380371
XPA,"HP:0000992,HP:0008069",7,-8.226485252380371
XPC,"HP:0000992,HP:0003079,HP:0008069",1,-14.40523624420166
XPC,"HP:0000992,HP:0003079,HP:0008069",1,-14.40523624420166
XPC,"HP:0000992,HP:0003079,HP:0008069",1,-14.405237197875977
XPC,"HP:0002671,HP:0012056,HP:0000992,HP:0008069,HP:0000613,HP:0002860",2,-21.754579544067383
XPC,"HP:0000992,HP:0003079,HP:0008069",1,-14.405237197875977
XPC,"HP:0000992,HP:0003079,HP:0008069",1,-14.405237197875977
XRCC2,"HP:0011835,HP:0009777,HP:0006501,HP:0010035,HP:0003221,HP:0000086,HP:0000252,HP:0001643,HP:0011451,HP:0008850,HP:0004322,HP:0012799",1,-50.09672927856445
YARS1,"HP:0001760,HP:0003693,HP:0002936,HP:0001324",39,-14.467262268066406
YIF1B,"HP:0008936,HP:0005745,HP:0000750,HP:0011968,HP:0001263,HP:0001510,HP:0002451,HP:0002061,HP:0000252,HP:0001270,HP:0002310,HP:0002650,HP:0006986",1,-40.064735412597656
YIF1B,"HP:0007370,HP:0007110,HP:0001321,HP:0100543,HP:0012448,HP:0000750,HP:0002353,HP:0011968,HP:0001263,HP:0001270,HP:0001250,HP:0001257",1,-37.247501373291016
YIF1B,"HP:0025404,HP:0001321,HP:0100704,HP:0100543,HP:0012448,HP:0000750,HP:0002353,HP:0011968,HP:0001263,HP:0001276,HP:0001252,HP:0002791,HP:0001270,HP:0012398,HP:0002650,HP:0001250,HP:0001257,HP:0000486",1,-48.08460235595703
YIF1B,"HP:0002059,HP:0000750,HP:0100660,HP:0011968,HP:0001263,HP:0001510,HP:0001252,HP:0002451,HP:0002061,HP:0000252,HP:0001270,HP:0000787,HP:0006986",1,-36.8567008972168
YIF1B,"HP:0000618,HP:0002059,HP:0005280,HP:0100275,HP:0001332,HP:0200134,HP:0011968,HP:0009748,HP:0000527,HP:0000343,HP:0000252,HP:0000341,HP:0000629,HP:0000307,HP:0002878,HP:0005352,HP:0011344,HP:0003196,HP:0001257,HP:0033725",1,-76.17811584472656
YIF1B,"HP:0001344,HP:0410263,HP:0007110,HP:0002376,HP:0011968,HP:0001252,HP:0000817,HP:0001250,HP:0001257",1,-38.45439529418945
YIF1B,"HP:0001266,HP:0100543,HP:0000750,HP:0011968,HP:0001263,HP:0001347,HP:0001276,HP:0001252,HP:0001270,HP:0012760,HP:0001257",1,-32.4111442565918
YIF1B,"HP:0007370,HP:0001321,HP:0100543,HP:0012448,HP:0000750,HP:0011968,HP:0002123,HP:0001263,HP:0001252,HP:0012469,HP:0001270,HP:0002090,HP:0001250",1,-36.24018096923828
YIF1B,"HP:0100704,HP:0100543,HP:0000750,HP:0011968,HP:0032795,HP:0001263,HP:0001347,HP:0001276,HP:0001270,HP:0001250,HP:0001257,HP:0000486,HP:0001762,HP:0001337",1,-39.64827346801758
YIF1B,"HP:0000483,HP:0001272,HP:0001321,HP:0002059,HP:0100704,HP:0000750,HP:0011968,HP:0001263,HP:0000540,HP:0001252,HP:0001270,HP:0002478,HP:0001250,HP:0000486,HP:0033725",1,-43.514862060546875
YIF1B,"HP:0007370,HP:0000750,HP:0001332,HP:0011968,HP:0001263,HP:0001347,HP:0001276,HP:0001252,HP:0001270,HP:0001336,HP:0000648,HP:0001250,HP:0001257",1,-29.355819702148438
YIF1B,"HP:0008936,HP:0002072,HP:0003577,HP:0000750,HP:0100660,HP:0011968,HP:0001263,HP:0001510,HP:0002451,HP:0002061,HP:0000252,HP:0001270,HP:0006986",1,-40.40351867675781
YIF1B,"HP:0008936,HP:0000750,HP:0100660,HP:0011968,HP:0001510,HP:0002451,HP:0002061,HP:0000252,HP:0001270,HP:0012736,HP:0001250,HP:0000486,HP:0033725,HP:0006986",1,-37.88368225097656
ZAP70,"HP:0005415,HP:0002090,HP:0004798,HP:0000988",1,-17.59715461730957
ZAP70,"HP:0005415,HP:0002014,HP:0002090",1,-16.869619369506836
ZAP70,"HP:0002028,HP:0001508,HP:0002716,HP:0002090,HP:0004798,HP:0000988",1,-19.13222885131836
ZAP70,"HP:0002583,HP:0005415,HP:0003139,HP:0200117,HP:0000988",1,-28.10244369506836
ZAP70,"HP:0005415,HP:0002014,HP:0002716,HP:0002665,HP:0001744",1,-22.724266052246094
ZAP70,HP:0005415,3,-11.31381607055664
ZAP70,"HP:0005415,HP:0004429",1,-14.851226806640625
ZAP70,"HP:0005415,HP:0004429",1,-14.851226806640625
ZBTB18,HP:0001249,152,-3.56331205368042
ZBTB18,"HP:0001999,HP:0007018,HP:0000750",12,-12.521394729614258
ZBTB18,"HP:0001273,HP:0001252,HP:0001249,HP:0000252",1,-8.317041397094727
ZBTB18,"HP:0001273,HP:0001999,HP:0000750,HP:0001263",1,-9.027284622192383
ZBTB18,"HP:0001273,HP:0001999,HP:0000750,HP:0001263,HP:0001252,HP:0000252",1,-11.71341323852539
ZBTB18,"HP:0001999,HP:0000750,HP:0001249,HP:0000252",2,-9.783044815063477
ZBTB18,"HP:0100021,HP:0000750,HP:0001249,HP:0000252",2,-13.884374618530273
ZBTB18,"HP:0001273,HP:0001263,HP:0001252,HP:0000252",1,-7.84391450881958
ZBTB18,"HP:0001999,HP:0001263,HP:0001252,HP:0001250",2,-8.321499824523926
ZBTB18,"HP:0001999,HP:0000750,HP:0001263,HP:0000252,HP:0001250,HP:0004322",1,-13.426363945007324
ZBTB18,"HP:0001273,HP:0001263,HP:0001252,HP:0000252,HP:0001250",1,-9.181209564208984
ZBTB18,HP:0001263,39,-2.8757009506225586
ZBTB18,"HP:0001263,HP:0000252",8,-5.179576873779297
ZBTB18,"HP:0001999,HP:0001263",13,-4.624333381652832
ZBTB20,HP:0008453,12,-11.347697257995605
ZBTB20,"HP:0001956,HP:0002231,HP:0410263,HP:0000819",1,-20.344120025634766
ZBTB20,"HP:0007359,HP:0001338",41,-19.289430618286133
ZBTB20,HP:0001252,647,-4.428200721740723
ZBTB20,"HP:0001999,HP:0003693,HP:0006254,HP:0000365,HP:0001252,HP:0001249,HP:0000256,HP:0000400,HP:0000733,HP:0001548,HP:0004349,HP:0008762,HP:0100716,HP:0002231,HP:0001816,HP:0001956",1,-66.38603973388672
ZBTB20,"HP:0001252,HP:0002231,HP:0001273,HP:0012714,HP:0030863",7,-35.0719108581543
ZBTB20,"HP:0002231,HP:0410263",1,-10.733417510986328
ZBTB20,"HP:0410263,HP:0000819",1,-9.77997875213623
ZBTB20,"HP:0001956,HP:0002231,HP:0410263",1,-17.30903434753418
ZBTB20,"HP:0100716,HP:0001816,HP:0001252,HP:0002719",5,-25.322603225708008
ZBTB20,HP:0012811,128,-8.077741622924805
ZBTB20,"HP:0002650,HP:0001338",8,-14.56706428527832
ZBTB20,"HP:0002231,HP:0410263,HP:0000819",1,-14.508210182189941
ZBTB20,"HP:0001252,HP:0006849",108,-11.606513977050781
ZBTB20,"HP:0001956,HP:0002231,HP:0410263,HP:0000819",1,-20.344120025634766
ZC3H14,HP:0010864,1,-2.4617085456848145
ZC3H14,HP:0001249,5,-0.954187273979187
ZC4H2,"HP:0001344,HP:0001263,HP:0001276,HP:0001256,HP:0007340",10,-25.864240646362305
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269601821899414
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269601821899414
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269603729248047
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269601821899414
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269601821899414
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269601821899414
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269601821899414
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269601821899414
ZC4H2,"HP:0001999,HP:0002304,HP:0002804,HP:0001762",1,-20.269601821899414
ZCCHC8,"HP:0002863,HP:0001370,HP:0031413,HP:0031950",1,-19.647289276123047
ZCCHC8,HP:0031413,1,-6.242589473724365
ZCCHC8,"HP:0005528,HP:0010444,HP:0031413",1,-15.722272872924805
ZDHHC9,HP:0001263,1209,-5.180405139923096
ZDHHC9,HP:0001249,75,-3.024773359298706
ZDHHC9,"HP:0000750,HP:0001519,HP:0001249",1,-11.911529541015625
ZDHHC9,"HP:0001377,HP:0011911",7,-13.77966022491455
ZDHHC9,"HP:0000750,HP:0002236,HP:0000348,HP:0001252,HP:0001249",1,-20.12793731689453
ZDHHC9,"HP:0001519,HP:0001249",1,-8.495504379272461
ZDHHC9,"HP:0002236,HP:0001382,HP:0002317,HP:0001252",1,-21.601770401000977
ZDHHC9,"HP:0001519,HP:0001249",1,-8.495504379272461
ZEB2,"HP:0002251,HP:0000483,HP:0000414,HP:0002197,HP:0000540,HP:0000316,HP:0012717,HP:0006118,HP:0009909,HP:0000431,HP:0000445,HP:0002744",1,-54.090091705322266
ZEB2,"HP:0011848,HP:0040080,HP:0000414,HP:0002019,HP:0000028,HP:0002557,HP:0000276,HP:0001763,HP:0000358,HP:0004935,HP:0001250,HP:0000049,HP:0010290,HP:0001182,HP:0000431",1,-63.27450942993164
ZEB2,"HP:0000414,HP:0004209,HP:0000490,HP:0000565,HP:0001531,HP:0001263,HP:0000218,HP:0000540,HP:0000276,HP:0009765,HP:0000303,HP:0001763,HP:0001212,HP:0001250,HP:0009909,HP:0006830",1,-63.371891021728516
ZEB2,"HP:0001344,HP:0001631,HP:0002019,HP:0000028,HP:0000047,HP:0000252,HP:0001250",7,-31.76353645324707
ZEB2,"HP:0003270,HP:0000414,HP:0000494,HP:0007034,HP:0008947,HP:0009765,HP:0000303,HP:0001338,HP:0001250,HP:0000431,HP:0000358",1,-58.27115249633789
ZEB2,"HP:0002251,HP:0000252,HP:0004961",2,-22.946752548217773
ZEB2,"HP:0001344,HP:0002251,HP:0001274,HP:0000252,HP:0001250",4,-26.541555404663086
ZEB2,"HP:0001344,HP:0002251,HP:0001492,HP:0002194,HP:0000252,HP:0001250",1,-37.90489196777344
ZFPM1,"HP:0004762,HP:0004935,HP:0001750",1,-11.08842658996582
ZFPM1,"HP:0000483,HP:0000750,HP:0004809,HP:0012768,HP:0001629",1,-21.118562698364258
ZFPM1,HP:0001636,6,-5.1753926277160645
ZFPM1,HP:0001636,6,-5.1753926277160645
ZFYVE27,"HP:0003487,HP:0001347,HP:0002061,HP:0002180,HP:0001762",1,-9.595725059509277
ZIC1,"HP:0004440,HP:0011330,HP:0004442,HP:0011320",2,-25.595857620239258
ZIC1,"HP:0002118,HP:0007370,HP:0002516,HP:0010864,HP:0002650",1,-19.858251571655273
ZIC1,"HP:0011318,HP:0004442",2,-13.559325218200684
ZIC1,HP:0011318,2,-10.557574272155762
ZIC1,"HP:0005105,HP:0002167,HP:0011318,HP:0011321,HP:0011800,HP:0012758,HP:0000505",1,-32.049957275390625
ZIC1,"HP:0001274,HP:0007360,HP:0000248,HP:0034238,HP:0012758,HP:0011451,HP:0002650",1,-25.1093692779541
ZIC1,"HP:0007360,HP:0000248,HP:0001476,HP:0001256",1,-28.084468841552734
ZIC1,"HP:0005556,HP:0002700,HP:0006956,HP:0000486",1,-21.820465087890625
ZIC1,"HP:0000244,HP:0000494,HP:0000239,HP:0011800,HP:0011451,HP:0000520,HP:0000260,HP:0010537",1,-32.87535858154297
ZIC1,HP:0001256,138,-8.717262268066406
ZIC1,"HP:0011319,HP:0000252,HP:0004442",2,-19.880720138549805
ZIC1,"HP:0001274,HP:0000248,HP:0002342,HP:0006956,HP:0002650",1,-24.399795532226562
ZMIZ1,HP:0001252,26,-2.574831485748291
ZMIZ1,HP:0001252,26,-2.574831485748291
ZMIZ1,HP:0001252,26,-2.574831485748291
ZMIZ1,HP:0001252,26,-2.574831485748291
ZMIZ1,HP:0000924,460,-2.7954282760620117
ZMIZ1,HP:0001252,26,-2.574831485748291
ZMIZ1,HP:0001252,26,-2.574831247329712
ZMIZ1,HP:0001252,26,-2.574831485748291
ZMPSTE24,"HP:0008070,HP:0004529,HP:0007628",1,-29.969696044921875
ZMPSTE24,"HP:0007628,HP:0009125,HP:0004322,HP:0002645",1,-32.91449737548828
ZMPSTE24,"HP:0000894,HP:0000963,HP:0007400",1,-20.422332763671875
ZMPSTE24,"HP:0004322,HP:0006608,HP:0001870,HP:0009838,HP:0002299,HP:0001070",1,-50.24286651611328
ZMPSTE24,"HP:0007628,HP:0006470,HP:0004322,HP:0002293,HP:0003717",1,-45.62907409667969
ZMPSTE24,"HP:0000963,HP:0002299",8,-16.211849212646484
ZMPSTE24,"HP:0007628,HP:0008070",3,-22.95294952392578
ZMPSTE24,"HP:0007394,HP:0000561,HP:0002828",1,-31.89313507080078
ZMPSTE24,HP:0002223,36,-13.374631881713867
ZMPSTE24,HP:0000237,37,-13.706511497497559
ZMYND10,"HP:0012257,HP:0012256,HP:0012263",2,-18.178030014038086
ZMYND10,"HP:0200106,HP:0012263,HP:0001696",2,-17.272090911865234
ZMYND10,HP:0200106,2,-7.180170059204102
ZMYND10,"HP:0200106,HP:0200109,HP:0001696",2,-11.304428100585938
ZMYND10,"HP:0012257,HP:0012256,HP:0012263",2,-18.178030014038086
ZMYND10,"HP:0200106,HP:0012263",3,-14.47940444946289
ZMYND10,"HP:0012257,HP:0012256,HP:0002110,HP:0034315,HP:0002257,HP:0012265,HP:0000868,HP:0033036,HP:0031245,HP:0000403,HP:0033158,HP:0004880,HP:0031417",1,-43.099674224853516
ZMYND10,"HP:0012257,HP:0012256,HP:0034315,HP:0002257,HP:0040262,HP:0002643,HP:0031245,HP:0033158,HP:0001696",1,-38.59616470336914
ZMYND10,"HP:0012257,HP:0012256,HP:0033036,HP:0001696",1,-18.508304595947266
ZMYND10,"HP:0012257,HP:0012256,HP:0002110,HP:0034315,HP:0002257,HP:0001651,HP:0040262,HP:0002643,HP:0031245,HP:0033158,HP:0004880",1,-44.22811508178711
ZMYND10,"HP:0200106,HP:0200109,HP:0001696",2,-11.304428100585938
ZMYND10,"HP:0001696,HP:0008191",1,-16.85515785217285
ZMYND11,"HP:0000463,HP:0001156,HP:0000414,HP:0000750,HP:0000286,HP:0001263,HP:0000316,HP:0000278,HP:0001852,HP:0001773,HP:0004279,HP:0000574,HP:0000219,HP:0000431",2,-48.87445831298828
ZMYND11,"HP:0007018,HP:0002194,HP:0000750,HP:0011968,HP:0001263,HP:0001252,HP:0001256",5,-26.507768630981445
ZMYND11,"HP:0031703,HP:0000729,HP:0030084,HP:0002019,HP:0000750,HP:0006297,HP:0001508,HP:0001252,HP:0008064,HP:0001382,HP:0008551,HP:0001270,HP:0000508,HP:0002719,HP:0002360,HP:0000154",1,-64.65604400634766
ZMYND11,"HP:0001999,HP:0000750,HP:0001263,HP:0002342",15,-15.423103332519531
ZMYND11,"HP:0000718,HP:0002019,HP:0000750,HP:0001263,HP:0001822,HP:0000316,HP:0001252,HP:0100710,HP:0010511,HP:0001270,HP:0000508,HP:0001852,HP:0003298,HP:0000664,HP:0001182",1,-58.51820755004883
ZMYND11,"HP:0009929,HP:0030141,HP:0000377,HP:0000177,HP:0004209,HP:0000286,HP:0001263,HP:0000316,HP:0001010,HP:0002162,HP:0008551,HP:0001845,HP:0000767,HP:0000629,HP:0001763,HP:0002650,HP:0004279,HP:0000319,HP:0045075,HP:0001182,HP:0000431",2,-65.41658782958984
ZMYND11,"HP:0001999,HP:0007018,HP:0002194,HP:0000750,HP:0011968,HP:0001263,HP:0001252",3,-25.037094116210938
ZMYND11,"HP:0001999,HP:0000028,HP:0011968,HP:0001252,HP:0000252,HP:0002021,HP:0011344",16,-34.188392639160156
ZMYND11,"HP:0001999,HP:0410327,HP:0002194,HP:0000750,HP:0011968,HP:0001263,HP:0000825,HP:0001252,HP:0002719",1,-51.87399673461914
ZMYND11,"HP:0001999,HP:0010490,HP:0001647,HP:0000028,HP:0000750,HP:0002020,HP:0001007,HP:0001249,HP:0000545,HP:0012758,HP:0012165",15,-50.92902755737305
ZMYND11,"HP:0007018,HP:0002353,HP:0001256,HP:0001250",12,-17.95461082458496
ZMYND11,"HP:0001999,HP:0000718,HP:0000729,HP:0001156,HP:0004209,HP:0002194,HP:0000750,HP:0002353,HP:0000286,HP:0001263,HP:0001256,HP:0030799,HP:0001250,HP:0000331,HP:0000319,HP:0000664,HP:0000582,HP:0000431",1,-52.68629837036133
ZMYND11,"HP:0031703,HP:0012444,HP:0002019,HP:0000490,HP:0000750,HP:0000316,HP:0001252,HP:0010864,HP:0000343,HP:0001270,HP:0002021,HP:0001250,HP:0001773,HP:0200055",1,-49.01068115234375
ZMYND11,"HP:0000718,HP:0000729,HP:0002353,HP:0002384,HP:0001288,HP:0001252,HP:0000011,HP:0002205,HP:0001581,HP:0002650,HP:0001328,HP:0005257",1,-48.84359359741211
ZMYND11,"HP:0002194,HP:0000750,HP:0001263,HP:0001256",12,-15.672603607177734
ZMYND11,"HP:0001999,HP:0000718,HP:0000729,HP:0002194,HP:0000750,HP:0011968,HP:0001263,HP:0001252,HP:0001256",1,-30.13048553466797
ZMYND11,"HP:0000718,HP:0007018,HP:0000729,HP:0000455,HP:0002194,HP:0000750,HP:0000527,HP:0033052,HP:0000358,HP:0001328,HP:0000574,HP:0000219",1,-45.91495132446289
ZMYND11,"HP:0001999,HP:0002353,HP:0002066,HP:0002857,HP:0002283,HP:0000316,HP:0010864,HP:0000252,HP:0002650,HP:0001250,HP:0000262",1,-44.63603210449219
ZMYND11,"HP:0000729,HP:0000280,HP:0003498,HP:0002353,HP:0002373,HP:0000316,HP:0000256,HP:0011344,HP:0004322",2,-46.56925582885742
ZMYND11,"HP:0000718,HP:0000750,HP:0002307,HP:0007429,HP:0001263,HP:0001252,HP:0001249,HP:0040292,HP:0000648,HP:0001250,HP:0002558,HP:0000505",1,-61.33551788330078
ZMYND11,"HP:0000463,HP:0000739,HP:0007018,HP:0011304,HP:0000750,HP:0000678,HP:0002353,HP:0000369,HP:0000347,HP:0001250,HP:0000407,HP:0004322,HP:0001328,HP:0000219,HP:0000431",1,-50.672119140625
ZMYND11,"HP:0000729,HP:0007302,HP:0012076,HP:0000750,HP:0000316,HP:0001256,HP:0000709",2,-31.468994140625
ZMYND11,"HP:0007018,HP:0000729,HP:0002353,HP:0002384,HP:0001250,HP:0001328",6,-23.94626235961914
ZMYND11,"HP:0010490,HP:0000337,HP:0000750,HP:0005280,HP:0002353,HP:0000805,HP:0000316,HP:0000256,HP:0009237,HP:0001328,HP:0011147",1,-51.127471923828125
ZMYND11,"HP:0010819,HP:0002353,HP:0020049,HP:0032678,HP:0000316,HP:0000685,HP:0008947,HP:0002463,HP:0001270,HP:0001250,HP:0000322",2,-51.26508712768555
ZMYND11,"HP:0001999,HP:0011968,HP:0001263,HP:0001252",32,-14.553274154663086
ZMYND11,"HP:0001999,HP:0410327,HP:0001263,HP:0002719,HP:0004322",21,-36.15081024169922
ZMYND11,"HP:0001999,HP:0000718,HP:0002194,HP:0000750,HP:0001263,HP:0001256",1,-21.68351936340332
ZMYND11,"HP:0005616,HP:0000718,HP:0002353,HP:0000232,HP:0011968,HP:0002066,HP:0000601,HP:0001252,HP:0010864,HP:0000256,HP:0001513,HP:0000826,HP:0001250",1,-61.8677864074707
ZMYND11,"HP:0007018,HP:0002194,HP:0002353,HP:0001256,HP:0001250",4,-21.570371627807617
ZMYND11,"HP:0002099,HP:0001047,HP:0008619,HP:0000414,HP:0004209,HP:0000490,HP:0000286,HP:0002066,HP:0001263,HP:0001252,HP:0000303,HP:0000252,HP:0000011,HP:0001250,HP:0001773,HP:0001025,HP:0000154,HP:0000431",1,-65.89778900146484
ZMYND11,"HP:0001999,HP:0000718,HP:0007018,HP:0002194,HP:0000750,HP:0011968,HP:0001263,HP:0002342",2,-29.08393096923828
ZMYND11,"HP:0001999,HP:0000718,HP:0007018,HP:0000729,HP:0002194,HP:0000750,HP:0001263,HP:0002342,HP:0001250",3,-27.97010612487793
ZMYND11,"HP:0000729,HP:0000750,HP:0001263,HP:0001249,HP:0009748,HP:0000369,HP:0010804",20,-35.288204193115234
ZMYND11,"HP:5200298,HP:0007018,HP:0007099,HP:0000490,HP:0000750,HP:0000494,HP:0002353,HP:0002373,HP:0032656,HP:0002384,HP:0006889",1,-54.39628219604492
ZNF143,"HP:0100337,HP:0100704,HP:0005387,HP:0001298,HP:0005469,HP:0002156,HP:0000316,HP:0000047,HP:0001252,HP:0012469,HP:0000369,HP:0012120,HP:0000252,HP:0000639,HP:0011682,HP:0001657,HP:0001250,HP:0000407,HP:0006610",1,-45.31850814819336
ZNF341,"HP:0001047,HP:0100543,HP:0003212,HP:0001256,HP:0032326,HP:0000989,HP:0005406,HP:0005401,HP:0000403",1,-35.678924560546875
ZNF341,"HP:0001047,HP:0031292,HP:0001880,HP:0005406,HP:0002650",1,-26.437267303466797
ZNF341,"HP:0002728,HP:0009098,HP:0000684,HP:0000964,HP:0000218,HP:0003212,HP:0000347,HP:0011107,HP:0012204,HP:0040218,HP:0001025",1,-40.35923385620117
ZNF341,"HP:0001047,HP:0100543,HP:0031292,HP:0003212,HP:0001256,HP:0008069,HP:0007499",1,-31.150129318237305
ZNF341,"HP:0001047,HP:0031864,HP:0031292,HP:0003212,HP:0001256,HP:0032326,HP:0002754,HP:0006538,HP:0000403",1,-39.60763168334961
